Cycle,Area(mm^2),PeakDynamic(W),PeakDynamicEnergy(W),clockRate(MHz),SubthresholdLeakage(W),GateLeakage(W),RunTimeDynamic(W)
28279000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.032141
28280000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.001867
28281000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.001921
28282000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.001867
28283000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.001773
28284000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.021553
28285000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.008016
28286000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.001867
28287000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.002292
28288000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.015878
28289000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.001773
28290000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.017989
28291000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.076889
28292000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.011963
28293000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.001867
28294000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.040261
28295000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.001867
28296000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.009400
28297000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.025513
28298000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.017712
28299000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.001867
28300000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.002308
28301000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.001874
28302000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.001867
28303000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.060324
28304000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.007747
28305000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.001874
28306000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.001867
28307000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.026512
28308000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.001867
28309000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.001874
28310000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.022511
28311000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.018022
28312000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.001867
28313000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.001874
28314000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.001867
28315000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.005911
28316000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.015764
28317000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.001881
28318000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.001773
28319000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.001867
28320000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.001874
28321000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.001867
28322000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.052493
28323000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.013305
28324000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.012324
28325000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.001867
28326000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.014103
28327000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.001867
28328000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.006100
28329000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.024869
28330000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.013900
