Cycle,Area(mm^2),PeakDynamic(W),PeakDynamicEnergy(W),clockRate(MHz),SubthresholdLeakage(W),GateLeakage(W),RunTimeDynamic(W)
42236000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.033615
42237000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.038738
42238000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.022981
42239000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.022830
42240000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.038738
42241000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.033240
42242000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.021231
42243000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.033615
42244000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.038738
42245000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.021231
42246000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.024580
42247000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.038738
42248000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.033240
42249000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.021231
42250000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.033615
42251000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.038738
42252000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.021231
42253000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.024580
42254000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.038738
42255000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.033240
42256000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.020689
42257000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.034156
42258000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.038738
42259000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.021231
42260000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.024580
42261000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.038738
42262000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.033233
42263000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.020025
42264000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.034828
42265000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.038738
42266000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.021130
42267000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.024681
42268000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.038738
42269000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.032291
42270000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.018669
42271000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.037125
42272000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.038638
42273000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.020250
42274000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.025662
42275000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.038738
42276000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.031006
42277000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.019408
42278000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.037664
42279000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.037664
42280000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.021231
42281000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.025662
42282000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.038738
42283000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.029184
42284000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.021231
42285000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.037664
42286000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.037664
42287000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.021231
42288000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.025662
42289000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.038738
42290000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.029184
42291000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.021231
42292000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.037664
42293000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.037664
42294000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.020155
42295000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.026737
42296000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.038738
42297000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.029184
42298000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.020014
42299000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.037921
42300000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.038623
42301000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.019545
42302000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.027348
42303000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.038738
42304000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.028759
42305000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.019970
42306000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.037757
42307000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.037889
42308000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.019162
42309000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.029098
42310000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.038738
42311000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.027708
42312000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.019271
42313000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.037571
42314000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.037921
42315000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.021067
42316000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.029098
42317000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.038738
42318000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.025795
42319000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.021183
42320000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.037571
42321000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.037757
42322000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.021231
42323000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.029098
42324000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.038738
42325000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.025748
42326000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.021231
42327000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.037571
42328000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.037757
42329000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.021130
42330000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.029198
